"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","160/3424","333/9397",0.48048048048048,1.31865510370183,4.48255030102147,6.61501799108187e-06,0.00229541124290541,0.00152493572636519,"3912/998/54361/5523/2335/7474/3381/324/131873/3371/23352/3265/528/122011/55534/9586/3685/1499/4193/3673/545/57801/3516/5290/4853/3918/3680/2932/472/3696/1284/523/3455/11317/6654/5663/894/355/5728/10000/7482/7057/1286/1147/3908/22801/1293/2308/1021/6655/245973/8900/9636/8717/64398/388585/5291/1285/10379/7475/3454/9296/1282/4790/84441/5986/1287/7058/4893/8326/55502/2033/5594/9134/535/7479/5519/1978/8321/50855/5610/1297/526/1740/29110/84667/7422/7143/7855/1385/1739/64764/7060/7976/1288/5518/5515/890/5933/1855/155066/3672/3845/10488/7337/6934/1299/6198/9223/7248/5747/1387/572/182/5520/51384/5934/6772/5516/8325/3915/3661/2475/3688/8324/5527/9641/841/5567/5605/3066/4242/55012/3456/84699/22798/581/7448/5734/3105/390992/5894/5743/3910/3676/7481/5529/8323/6696/92359/5925/1452/10312/10207/3716/5295/3107/9368/1019/5649",160
"Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","144/3424","300/9397",0.48,1.31733644859813,4.22934985504735,2.02613973287747e-05,0.00348356800002585,0.00231427693616157,"776/5602/998/4763/3082/5321/56034/57551/7010/777/3556/3265/4233/1386/5608/3643/284/3554/25780/2005/10746/5921/6197/627/785/2261/673/23118/51701/285/9252/3315/7046/783/4217/1848/6654/4915/55970/355/5494/7042/10000/5599/1147/6237/51295/6788/6655/7189/3480/8717/10912/84451/7186/2321/4208/4902/6885/1432/2122/2322/4790/5881/774/59283/4775/4214/8074/4893/5495/6789/3304/5922/9693/2252/5594/5535/2247/4804/8491/8649/4216/7048/5156/6416/7422/5923/5532/51776/55799/51347/8569/9448/51135/22808/9064/1436/5534/3845/10369/10125/115727/1399/5530/5058/5062/8550/5579/1845/5924/775/3553/5908/1945/80824/5601/1843/1844/2255/5578/5567/1398/5605/1616/4254/7423/8912/8822/5894/9175/23542/5906/2353/4615/1852/1942/5600/8817/8605/283748/255189/11221/779",144
"Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","103/3424","205/9397",0.502439024390244,1.37891925005699,4.1529883847994,3.0539794122443e-05,0.00348356800002585,0.00231427693616157,"8339/8366/8367/8344/440689/8348/998/8347/3017/85236/121504/8349/8341/9734/8360/23352/3265/8346/1386/8340/8343/9586/8368/8342/718/4193/55869/3516/3572/5290/2957/11317/9759/894/8361/1021/8900/8717/7186/5291/10379/4790/7532/2966/79885/4893/5922/2033/5594/9134/128312/8345/5610/5966/1030/8850/1232/1385/1739/8970/64764/8294/6672/890/5933/3665/8365/1654/3018/3845/10488/7337/7874/1387/572/5934/3661/8362/1111/841/6850/2960/6502/5567/3066/7534/84699/28973/581/1960/3105/3190/983/5925/1959/6777/5902/3716/1029/5295/3107/4055/1019",103
"Environmental Information Processing","Signal transduction","hsa04071","Sphingolipid signaling pathway","66/3424","122/9397",0.540983606557377,1.48470296460855,4.07981769170311,4.71665493952876e-05,0.00348356800002585,0.00231427693616157,"5602/5523/3265/5337/166929/5290/2776/9475/4217/6093/5728/10000/5599/56624/10672/5581/253782/8717/7186/5291/1432/4790/5881/5332/4893/5594/340485/23236/5519/8439/1903/140/8879/5518/10558/5515/8698/9846/3845/55304/204219/5520/9517/5516/5579/5527/2773/5601/5578/5605/3827/55012/427/581/5170/5894/2207/624/5529/596/1509/2206/5600/130367/5295/259230",66
"Human Diseases","Infectious disease: bacterial","hsa05135","Yersinia infection","73/3424","138/9397",0.528985507246377,1.4517747697413,4.0478237950016,5.18030869122909e-05,0.00348356800002585,0.00231427693616157,"5602/998/2335/6347/7099/58484/8395/5608/6197/5290/23118/2776/9475/2932/2212/114548/6093/9844/10000/5599/1147/7189/7186/5291/6885/1432/10451/4790/5881/4775/4210/5594/9815/2533/10096/653857/29110/6416/5586/1793/5585/23365/51135/3932/8935/1399/5747/8976/3937/8874/3661/3688/3606/3553/5601/64283/1398/5605/7535/7456/3456/63916/3676/2353/4615/10097/5600/10458/5295/9564/3586/10163/29108",73
"Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","98/3424","196/9397",0.5,1.37222546728972,3.98711469381858,6.02346051877669e-05,0.00348356800002585,0.00231427693616157,"8339/8366/8367/8344/440689/8348/8347/2359/3017/85236/8329/121504/8349/8341/7099/1184/7097/9734/92815/51311/8360/8346/8340/8343/8368/8342/718/55869/1378/8338/79792/55766/8353/3014/5290/2358/2212/8356/9759/293/10000/1536/1379/8361/3012/8357/366/51284/5291/727/6885/1432/4790/5332/10533/79885/5594/128312/23236/8345/8354/2209/64581/8520/8330/8970/4688/2266/4353/8294/1182/8334/8365/3018/2215/8969/9555/5336/5579/2475/8362/1535/440686/728/6850/2357/2811/5578/653604/5605/340096/3066/8336/5894/317772/5600/5295/3015",98
"Organismal Systems","Endocrine system","hsa04935","Growth hormone synthesis, secretion and action","65/3424","122/9397",0.532786885245902,1.46220746514478,3.89046969221214,9.89440303334754e-05,0.00490479693224514,0.00325845754030543,"776/5602/3709/3265/55811/1386/9586/107/5608/3708/8651/5290/2776/2932/3717/6654/10000/5599/6655/5291/1432/5332/4214/4893/2033/5594/23236/25759/6416/1385/64764/112/3845/10488/8835/51738/1399/5747/1387/5336/6772/8660/5579/2475/775/3726/2773/5601/5578/2767/5567/1398/5605/84699/3486/5894/112609/2353/6755/6777/5600/5295/9564/5449/779",65
"Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","73/3424","143/9397",0.51048951048951,1.40101341415594,3.65851041844959,0.000226064611764408,0.00960733081508795,0.00638254345064238,"7006/5602/3709/5608/3554/4286/3708/8651/5290/23118/7046/2212/3455/8792/10326/7042/10000/5599/1147/7189/5468/3460/7186/5291/6885/1432/10379/3454/4790/140885/5594/5535/11024/9103/7048/3459/2209/5532/1385/54209/4688/488/1540/9846/3932/1436/5534/5530/695/2215/5336/6772/3937/79168/29760/1535/3553/3726/5601/6850/169200/3456/10288/2353/11025/11027/353514/5600/3716/27035/5295/55423/1513",73
"Organismal Systems","Nervous system","hsa04728","Dopaminergic synapse","68/3424","132/9397",0.515151515151515,1.41380805720759,3.62497754747607,0.000260144170307198,0.00960733081508795,0.00638254345064238,"776/5602/5523/3709/2893/4128/5500/3765/1386/59345/9586/3708/2776/2932/9575/3799/55970/2904/91860/10000/5599/1432/774/5332/3763/6571/2892/1815/23236/5519/2787/1312/5532/1385/220074/64764/5518/817/5515/10488/3800/5499/5530/5520/5516/1814/5579/5527/406/775/2773/5601/5578/5567/55012/84699/2890/3798/5529/2353/3762/2891/1813/94235/5600/2786/54331/2792",68
"Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","56/3424","105/9397",0.533333333333333,1.46370716510903,3.61764527482904,0.000282550095634512,0.00960733081508795,0.00638254345064238,"5602/3709/3265/4193/3708/5290/30835/114548/91860/10000/5599/8915/1147/6237/5291/1432/338339/10379/4790/10892/4775/4893/5594/5535/5532/64581/23365/93978/1540/51266/22808/5534/3845/5530/5781/5058/5336/6772/868/3553/9641/26253/841/5601/6850/1960/5894/2207/5743/8844/51561/1959/5600/5295/3586/29108",56
"Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","98/3424","203/9397",0.482758620689655,1.32490734772801,3.54321435585183,0.000317096905303321,0.00960733081508795,0.00638254345064238,"3912/5602/998/91807/2335/3082/56034/3381/131873/5500/3371/3265/4233/3685/8395/1499/3673/4659/5290/3918/673/9475/3680/2932/3696/1284/340156/6093/6654/894/4660/5728/10000/5599/7057/1286/3908/22801/1293/6655/3480/2321/5291/1285/329/10451/1282/5881/1287/394/7058/331/5594/1297/25759/5156/7422/7143/5923/1793/7414/83660/7060/1288/2012/3672/1299/5499/1399/5747/5058/572/3915/5062/5579/3688/5908/5601/4638/5578/1398/22798/7448/5170/7423/5894/2909/3910/3676/5906/7094/596/6696/5295/9564/2317/857/5649",98
"Genetic Information Processing","Translation","hsa03013","Nucleocytoplasmic transport","57/3424","108/9397",0.527777777777778,1.44846021547248,3.54889738638317,0.00035811091789339,0.00960733081508795,0.00638254345064238,"91181/55161/51194/5903/3842/4686/3840/10527/348995/9818/387082/25909/9972/9984/79228/7514/10526/4928/1917/64901/9631/7175/84305/26019/23039/64328/392517/10762/51068/23534/8021/3836/29107/57187/79711/53371/9939/55705/23165/3839/59343/5905/23633/1434/81929/55706/3843/3837/9775/11260/5411/4927/10250/3841/129401/55746/100101267",57
"Human Diseases","Cancer: overview","hsa05231","Choline metabolism in cancer","53/3424","99/9397",0.535353535353535,1.46925151043142,3.55361709370163,0.000359928820161796,0.00960733081508795,0.00638254345064238,"5602/5321/56034/3265/5337/6667/8395/160851/1608/5290/56261/6584/6654/10000/5599/8613/6655/5291/5881/4893/6581/6583/3091/5594/1978/5156/6582/3845/5130/6198/7248/9468/23446/5579/2475/8936/5601/5578/5605/5170/5894/1609/2353/8526/6580/5295/204962/8605/283748/10434/255189/10163/10810",53
"Cellular Processes","Cellular community - eukaryotes","hsa04550","Signaling pathways regulating pluripotency of stem cells","72/3424","144/9397",0.5,1.37222546728972,3.40791044372501,0.000546643645804592,0.0135489532210138,0.00900112469407561,"54361/7474/463/324/3265/1499/3624/55183/2261/3572/5290/7994/2932/4087/3717/659/10000/7482/3977/3480/6498/5291/1432/7475/92/5080/4893/8326/5594/3211/7479/2247/5460/4093/7044/8321/4089/5978/130399/7855/3625/79923/7976/4090/91/1855/658/56916/93/3845/5013/5462/51384/8325/8324/4838/5605/3976/5894/3720/9869/7481/8323/10336/84333/1852/5600/3716/5295/6929/6926/4086",72
"Human Diseases","Endocrine and metabolic disease","hsa04933","AGE-RAGE signaling pathway in diabetic complications","53/3424","101/9397",0.524752475247525,1.44015742111594,3.36715247150602,0.000679942577009425,0.0157293382814847,0.0104496438150922,"5602/998/2335/6347/51196/3265/84812/5290/4087/7046/1284/3717/6401/7042/10000/5599/1286/1536/2308/5581/5291/1285/1432/183/1282/4790/5332/1287/4893/5594/7056/23236/4089/7048/7422/1288/3845/5336/6772/5579/3553/5601/5578/581/7423/596/6777/5600/27035/5333/5295/1958/1019",53
"Human Diseases","Cancer: overview","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","48/3424","90/9397",0.533333333333333,1.46370716510903,3.34658861314519,0.000748735224838662,0.0162381951886885,0.0107876983052412,"238/7099/7097/3265/5608/5290/3717/5728/10000/1147/1459/7189/3460/5291/27436/1432/4790/4775/4893/3091/5594/29126/5535/353376/3459/5532/114609/10538/3932/5534/3845/1457/10125/6198/5530/5781/6772/2475/915/1460/5605/7535/5894/2353/4615/5600/3716/5295",48
"Organismal Systems","Endocrine system","hsa04917","Prolactin signaling pathway","39/3424","71/9397",0.549295774647887,1.50751530209293,3.24992048008804,0.00109009182063931,0.0214437069871189,0.0142459330507479,"5602/3265/2099/8651/5290/5618/2932/2100/3717/8792/6654/894/10000/5599/6655/1586/9655/5291/1432/4790/9306/4893/5594/25759/122809/3845/8835/6772/5601/1154/5605/5617/2309/5894/2353/6777/2001/5600/5295",39
"Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","105/3424","226/9397",0.464601769911504,1.27507676164089,3.16914346950426,0.00111235367656524,0.0214437069871189,0.0142459330507479,"3709/6347/5731/3265/1386/59345/6667/9586/107/3685/1499/5608/3554/4193/3708/3570/5290/2776/9475/2932/6093/6654/55970/355/91860/10000/1230/1147/10672/1021/6655/8717/11214/7186/5291/1432/4790/5881/5332/4775/4893/5594/23236/9826/5535/2787/1978/5156/29110/3588/7422/1232/5532/1385/23365/64764/5534/112/3845/10488/6198/1399/5530/7248/5747/9560/5579/3661/2475/3553/6891/2773/841/5578/2767/5567/1398/5605/3456/84699/581/8737/5734/3105/5894/5743/414062/5733/5925/94235/5600/2786/6348/3716/1029/5295/115004/3107/9564/340061/54331/1019/6352/2792/1871",105
"Human Diseases","Substance dependence","hsa05034","Alcoholism","90/3424","191/9397",0.471204188481675,1.29319677545628,3.09943485550881,0.00143196074319846,0.0261521251520982,0.0173739281307735,"8339/8366/8367/8344/440689/8348/8347/3017/85236/8329/121504/8349/8341/4128/5500/9734/92815/8360/3265/8346/1386/59345/8340/116443/8343/9586/8368/8342/55869/8338/627/55766/8353/3014/673/8356/9759/6654/4915/55970/2904/91860/8361/3012/6655/8357/5173/79885/4893/6571/5594/128312/2787/8345/8354/25759/1385/8520/8330/8970/64764/8294/8334/8365/3018/2905/3845/10488/5499/8969/9555/8362/440686/2773/10645/653604/5567/340096/3066/8336/84699/5894/135/317772/1813/94235/2786/54331/2792/3015",90
"Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","29/3424","50/9397",0.58,1.59178154205607,3.17652604598892,0.00150921396641369,0.0261848623172775,0.0173956767707683,"6347/3082/7099/7097/4233/1440/1378/6401/4035/2993/7042/7057/1379/6383/7058/948/3039/2994/100528032/7060/3040/3820/3606/3553/5175/4615/2995/22914/3586",29
"Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","100/3424","216/9397",0.462962962962963,1.27057913637937,3.04591873959351,0.00166128779429593,0.0269527639858114,0.0179058253083352,"5602/998/6347/7099/22926/7097/3265/19/57534/30001/10333/5608/3708/5290/23118/9475/10010/2932/5451/4780/7436/4217/3717/6401/114548/355/91860/10000/4973/5599/1147/1536/7189/335/5468/7186/5291/6885/1432/10451/317/4790/1555/5332/4775/948/4893/3304/5594/23236/5535/353376/29110/6416/5532/114609/4688/1548/817/51135/3665/5534/338/1558/3845/5530/142678/5747/572/3661/3606/4312/1549/1535/3553/5908/9641/25833/841/5601/9451/5578/9619/3456/23643/581/5170/414062/5906/596/2353/4615/2081/5600/6348/27035/5295/2919/6352/29108",100
"Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","95/3424","204/9397",0.465686274509804,1.27805313129925,3.03987949969171,0.00170882077143473,0.0269527639858114,0.0179058253083352,"998/54361/2335/2549/3709/7474/3082/7099/287/7097/5500/51196/3265/2099/4233/3685/1499/4193/3708/3673/4659/5290/673/867/9475/4087/288/8826/6093/6654/355/4660/7042/10000/7482/7057/6237/6655/3480/10818/5291/1432/10451/7475/6383/4893/8326/3091/5594/7479/2247/8321/84309/960/10855/7422/7855/5962/79923/23365/7976/817/22808/7078/3845/5499/6198/5747/5781/5058/5336/51384/8325/5579/2475/3688/8324/4060/5578/5567/5605/7448/5328/5170/1975/5894/1655/7481/27250/29102/8323/5600/5295/857/7074",95
"Cellular Processes","Cellular community - eukaryotes","hsa04520","Adherens junction","48/3424","93/9397",0.516129032258065,1.41649080494423,3.0560057414458,0.00188668901721492,0.0278938966701353,0.0185310583065665,"998/9411/1500/4233/889/1499/3643/51701/9475/7046/8826/29119/6093/2241/5795/1459/3480/6885/5881/10580/2033/5594/4089/7082/81607/7048/64750/9855/7414/1457/6934/1387/57493/4301/5787/8976/4008/5908/8936/1460/1495/5906/999/10458/11235/117178/10163/10810",48
